time_s,trolley_x_m,support_down_m,payload_x_m,payload_down_m,swing_rad,natural_length_m,actual_length_m,extension_m,tension_N,energy_error_J
1.28,0.119743411524871,0.0408002511512565,-0.0919029013782919,2.03447259988434,-0.105762905344654,2,2.00487495766404,0.00487495766403834,48.7466273088016,-3.20181881008352e-10
1.29,0.120937474372698,0.0407939591117948,-0.0912169990778971,2.03441041446185,-0.106017894823874,2,2.0048730861697,0.00487308616969928,48.7282321475439,-3.21550508441959e-10
1.3,0.12212024017638,0.0407872218213392,-0.0904279730589203,2.03436013085606,-0.106215482115317,2,2.0048714887959,0.00487148879589938,48.7127445229404,-3.2137337235838e-10
1.31,0.123291332216094,0.0407801650236113,-0.0895356645814751,2.03432207638915,-0.106355390773868,2,2.00487024092255,0.00487024092255295,48.7008088176601,-3.20638071649171e-10
1.32,0.124450380882472,0.0407729407207352,-0.0885399634830662,2.03429650307785,-0.106437377377011,2,2.00486934249241,0.00486934249240711,48.6923124900902,-3.20309001544672e-10
1.33,0.125597024317597,0.0407657217632911,-0.0874408085619177,2.03428358965214,-0.106461231672828,2,2.00486872583472,0.00486872583471687,48.6864921604207,-3.20289739175195e-10
1.34,0.126730909396392,0.0407586927618744,-0.086238189307923,2.03428345626493,-0.106426776663025,2,2.00486827988844,0.00486827988844363,48.6821961893965,-3.20007687015789e-10
1.35,0.127851692910113,0.0407520389088308,-0.0849321484327932,2.03429618679028,-0.106333868644386,2,2.00486788409836,0.00486788409835626,48.6782317808041,-3.20192650171691e-10
1.36,0.128959042767869,0.0407459347427605,-0.0835227844674595,2.03432185196296,-0.106182397238236,2,2.00486744315569,0.00486744315569121,48.6737068154811,-3.20153958899283e-10
1.37,0.130052639034412,0.0407405348364513,-0.0820102537042575,2.03436052670618,-0.105972285436316,2,2.0048669139021,0.00486691390210181,48.6682815289557,-3.19917536906189e-10
1.38,0.131132174670474,0.04073596787233,-0.0803947709543061,2.0344122967368,-0.105703489683569,2,2.00486631798727,0.00486631798727233,48.6622706927336,-3.18401027765702e-10
1.39,0.132197355922715,0.040732334722511,-0.0786766089124871,2.03447725245352,-0.105376000005956,2,2.00486573765515,0.00486573765515219,48.6565763439479,-3.17811332806173e-10
1.4,0.133247902400525,0.0407297102107353,-0.0768560962835606,2.03455547139858,-0.104989840178697,2,2.00486529628286,0.00486529628285748,48.6524735367718,-3.16924764209858e-10
1.41,0.134283546954856,0.0407281474133176,-0.0749336151353956,2.03464699347435,-0.10454506791985,2,2.0048651290275,0.00486512902750302,48.6513072892475,-3.13000680929321e-10
1.42,0.135304035518728,0.0407276828808124,-0.0729095981212652,2.03475179478172,-0.104041775089794,2,2.0048653511086,0.00486535110859521,48.6541779592913,-3.11381143092149e-10
1.43,0.136309127072931,0.0407283410915642,-0.0707845262306141,2.03486976622518,-0.103480087878656,2,2.00486603160224,0.0048660316022433,48.6616927274881,-3.12439019101163e-10
1.44,0.137298593861917,0.0407301368174141,-0.0685589275727325,2.03500070172959,-0.102860166970838,2,2.00486717894387,0.00486717894386546,48.6738413966815,-3.15586667909429e-10
1.45,0.138272221917038,0.0407330747639326,-0.0662333774259877,2.03514429848922,-0.102182207686781,2,2.00486874121077,0.00486874121076708,48.690021847166,-3.18288784217913e-10
1.46,0.139229811865445,0.0407371466535408,-0.0638084994701742,2.03530016878102,-0.101446440111913,2,2.00487062054096,0.00487062054096477,48.7092030905405,-3.19712756269297e-10
1.47,0.140171179931948,0.0407423266636719,-0.0612849678353545,2.03546786016204,-0.100653129229704,2,2.0048726975705,0.00487269757049758,48.7301802790355,-3.18979009872322e-10
1.48,0.141096158997776,0.0407485666052047,-0.0586635094270709,2.03564687910344,-0.0998025750768922,2,2.00487485952054,0.00487485952053968,48.7518557166235,-3.16005277500864e-10
1.49,0.142004599571523,0.0407557923437312,-0.0559449059529371,2.03583671258352,-0.0988951129340882,2,2.00487702491754,0.00487702491754227,48.7734761118842,-3.12315784345429e-10
1.5,0.142896370555411,0.0407639026961818,-0.0531299951870147,2.03603684301324,-0.0979311135551195,2,2.00487915905863,0.00487915905863234,48.7947700644831,-3.06129954719125e-10
1.51,0.143771359744803,0.0407727714639536,-0.0502196712273382,2.03624675380348,-0.0969109834265158,2,2.00488127685697,0.00488127685696504,48.8159566611191,-2.9921820576817e-10
1.52,0.14462947406544,0.0407822525392399,-0.0472148837680361,2.03646592539368,-0.0958351650373515,2,2.00488343295323,0.00488343295322569,48.8376290474318,-2.94316460092148e-10
1.53,0.145470639613653,0.0407921873303812,-0.0441166366503886,2.03669382399125,-0.0947041371327897,2,2.0048857021154,0.00488570211539852,48.8605474327053,-2.83847223503386e-10
1.54,0.146294801605186,0.0408024132496762,-0.0409259861191392,2.03692988705703,-0.0935184149230778,2,2.00488815524573,0.00488815524573161,48.8853971632918,-2.67730337899508e-10
1.55,0.147101924348662,0.0408127718362822,-0.0376440392503684,2.03717351023415,-0.0922785502255618,2,2.00489083714865,0.00489083714865446,48.9125735298061,-2.69234246008665e-10
1.56,0.147891991339631,0.0408231152380094,-0.0342719529377566,2.03742403992391,-0.0909851315258273,2,2.00489375156173,0.00489375156173333,48.9420462231371,-2.777906793483e-10
